gameid,team,model_prob_1,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2020R705,Richmond,0.607536743919679,Richmond,Richmond,North Melbourne,2020-07-18,2020,R7,Carrara,19:40:00,1,1,51.0,1.08,10,55.6,-4.6,-7.6,304.8,172.4,75.0,132.4,7.2,5.8,21.2,46.2,27.8,43.6,25.4,51.0,17.6,17.4,117.0,185.4,8.6,9.0,39.6,5.0,5.2
2020R706,Port Adelaide,0.6370692450808706,Port Adelaide,Port Adelaide,Carlton,2020-07-19,2020,R7,Gabba,13:05:00,1,0,76.0,0.12,16,49.6,26.4,72.4,302.2,188.6,73.6,113.6,11.0,7.8,32.6,53.6,28.6,49.2,35.2,44.6,15.0,13.4,124.2,173.8,9.4,9.6,50.2,2.6,6.6
2020R706,Carlton,0.355814687134576,Port Adelaide,Port Adelaide,Port Adelaide,2020-07-19,2020,R7,Gabba,13:05:00,0,1,68.4,0.48,12,61.2,7.2,14.4,284.4,188.6,79.4,95.8,10.0,6.8,31.8,43.2,32.6,41.6,29.6,49.0,14.6,17.0,115.0,165.2,11.0,11.2,42.0,2.6,7.0
2020R707,Hawthorn,0.3160762787607096,Melbourne,Melbourne,Melbourne,2020-07-19,2020,R7,Sydney Showground,15:35:00,0,1,50.4,0.04,8,68.6,-18.2,-45.8,282.2,165.4,65.2,116.8,7.2,5.2,28.6,49.2,29.4,38.0,25.0,49.4,14.6,22.2,105.8,169.6,6.6,6.8,46.2,1.6,4.4
2020R707,Melbourne,0.6772041573872921,Melbourne,Melbourne,Hawthorn,2020-07-19,2020,R7,Sydney Showground,15:35:00,1,0,56.2,1.7600000000000002,8,64.0,-7.8,-16.6,298.8,168.2,68.8,130.6,8.2,5.8,30.0,42.0,28.6,44.4,28.6,44.6,16.4,14.4,118.0,177.0,8.4,9.0,40.4,1.6,5.8
2020R708,West Coast,0.5402792005535753,West Coast,West Coast,Fremantle,2020-07-19,2020,R7,Perth Stadium,16:35:00,1,0,55.0,0.64,8,66.0,-11.0,-21.0,278.6,178.2,71.2,100.4,7.8,6.8,38.8,47.4,29.8,42.4,32.6,45.2,14.6,16.4,114.4,160.8,9.4,8.2,48.0,2.6,4.8
2020R708,Fremantle,0.4520535828841684,West Coast,West Coast,West Coast,2020-07-19,2020,R7,Perth Stadium,16:35:00,0,1,58.8,0.16,8,64.4,-5.6,-9.2,279.6,174.8,79.6,104.8,8.8,4.6,23.4,43.0,35.8,39.0,26.4,43.4,19.0,13.8,109.2,164.2,12.0,10.2,33.8,2.4,5.6
2020R709,Adelaide,0.126174656419176,St Kilda,St Kilda,St Kilda,2020-07-20,2020,R7,Adelaide Oval,19:10:00,0,1,35.6,0.32,0,79.2,-43.6,-126.6,273.6,159.0,69.4,114.6,5.0,3.8,25.6,47.4,39.8,30.4,23.6,48.0,17.6,17.4,103.2,164.8,6.4,4.4,33.8,1.2,3.4
2020R709,St Kilda,0.8703778020784481,St Kilda,St Kilda,Adelaide,2020-07-20,2020,R7,Adelaide Oval,19:10:00,1,0,72.8,1.9600000000000002,12,66.2,6.6,5.0,302.8,184.4,85.0,118.4,11.2,5.0,33.4,44.4,28.8,38.4,28.6,43.4,17.8,17.4,113.2,185.6,9.6,10.2,35.6,3.8,6.6
2020R801,Western Bulldogs,0.6141698241094493,Western Bulldogs,Western Bulldogs,Gold Coast,2020-07-23,2020,R8,Carrara,19:40:00,1,0,71.0,1.9600000000000002,16,52.8,18.2,50.8,310.0,171.2,66.4,138.8,10.4,6.4,18.8,49.0,31.0,46.2,28.4,37.0,19.4,14.2,119.8,185.4,11.0,10.6,35.2,4.0,6.2
2020R801,Gold Coast,0.3785318959037372,Western Bulldogs,Western Bulldogs,Western Bulldogs,2020-07-23,2020,R8,Carrara,19:40:00,0,1,70.6,2.72,12,61.8,8.8,32.6,286.6,178.2,74.4,108.4,10.4,7.0,32.4,60.4,30.0,44.4,32.4,54.6,17.6,20.0,117.4,167.8,9.0,7.0,37.0,2.6,5.6
2020R802,Richmond,0.7184756459953306,Greater Western Sydney,Richmond,Greater Western Sydney,2020-07-24,2020,R8,Sydney Showground,19:50:00,0,0,59.2,1.08,12,53.0,6.2,39.4,308.6,173.4,78.0,135.2,8.4,7.2,21.2,42.0,27.6,45.0,23.0,49.8,16.8,18.2,111.4,194.4,7.6,10.6,40.6,5.6,5.4
2020R802,Greater Western Sydney,0.275314649444873,Greater Western Sydney,Richmond,Richmond,2020-07-24,2020,R8,Sydney Showground,19:50:00,1,1,59.2,0.0,8,64.2,-5.0,-13.4,303.6,177.2,83.0,126.4,8.6,5.2,24.2,45.0,37.4,31.8,29.6,51.6,18.6,19.8,117.4,182.8,9.4,8.0,41.4,4.2,5.6
2020R803,North Melbourne,0.2861590787629879,Carlton,Carlton,Carlton,2020-07-25,2020,R8,Gabba,13:05:00,0,1,45.6,2.3200000000000003,0,72.0,-26.4,-83.0,291.2,165.2,58.4,126.0,6.0,7.4,32.2,49.0,33.6,37.2,32.6,44.0,20.0,14.6,123.4,162.6,9.2,7.2,38.6,2.0,2.8
2020R803,Carlton,0.7074853506487515,Carlton,Carlton,North Melbourne,2020-07-25,2020,R8,Gabba,13:05:00,1,0,70.0,0.48,12,63.2,6.8,13.8,281.8,185.2,77.8,96.6,10.4,5.6,31.4,44.4,33.6,39.4,28.8,49.0,15.4,17.4,115.8,162.0,11.0,11.4,40.0,3.0,7.6
2020R804,Hawthorn,0.4507920771940644,Sydney,Sydney,Sydney,2020-07-25,2020,R8,S.C.G.,15:35:00,0,0,50.6,0.04,8,65.2,-14.6,-37.8,288.6,168.0,72.0,120.6,7.2,5.4,25.6,45.0,29.4,36.4,24.0,48.2,14.8,21.2,104.0,177.6,7.2,7.0,41.2,1.6,4.4
2020R804,Sydney,0.5415442006744656,Sydney,Sydney,Hawthorn,2020-07-25,2020,R8,S.C.G.,15:35:00,1,1,47.8,1.3599999999999999,4,66.0,-18.2,-43.4,284.2,164.4,62.8,119.8,6.6,7.0,20.6,55.0,37.0,38.6,24.6,46.0,17.6,18.2,112.2,159.4,8.2,8.8,39.6,1.6,4.6
2020R805,Port Adelaide,0.6882093901552093,St Kilda,Port Adelaide,St Kilda,2020-07-25,2020,R8,Adelaide Oval,19:10:00,0,1,66.8,0.0,16,54.8,12.0,30.6,290.8,180.6,70.4,110.2,9.4,9.0,28.0,51.0,28.8,47.0,31.8,42.8,15.6,14.0,119.6,166.8,9.4,9.6,50.0,4.2,6.2
2020R805,St Kilda,0.3051968933760475,St Kilda,Port Adelaide,Port Adelaide,2020-07-25,2020,R8,Adelaide Oval,19:10:00,1,0,70.8,0.8400000000000001,12,67.4,3.4,-2.6,287.0,178.6,79.0,108.4,10.8,5.0,30.4,45.0,28.6,37.4,29.4,46.4,17.4,20.2,111.6,169.8,9.8,8.8,36.6,3.2,5.6
2020R806,Adelaide,0.1478094666168109,Essendon,Essendon,Essendon,2020-07-26,2020,R8,Adelaide Oval,12:35:00,0,1,39.6,0.24,0,72.8,-33.2,-92.2,279.0,164.6,74.0,114.4,5.6,4.0,25.4,48.2,36.6,32.4,23.8,47.0,20.6,17.8,102.2,171.2,8.0,4.8,34.2,1.2,2.8
2020R806,Essendon,0.8482545070839939,Essendon,Essendon,Adelaide,2020-07-26,2020,R8,Adelaide Oval,12:35:00,1,0,62.2,2.4,12,63.8,-1.6,-3.8,296.2,168.6,60.6,127.6,9.2,5.6,28.6,55.0,35.8,40.2,29.2,52.0,13.6,19.2,115.0,171.6,8.8,8.6,46.6,6.0,5.4
2020R807,Collingwood,0.5899146238887487,West Coast,Collingwood,West Coast,2020-07-26,2020,R8,Perth Stadium,13:35:00,0,0,61.8,0.6799999999999999,12,45.6,16.2,53.4,322.4,177.2,69.8,145.2,8.8,6.6,40.2,56.4,26.8,44.4,31.6,40.0,20.8,14.4,126.2,192.6,8.4,8.2,43.4,1.8,6.0
2020R807,West Coast,0.4026290678596235,West Coast,Collingwood,Collingwood,2020-07-26,2020,R8,Perth Stadium,13:35:00,1,1,58.2,0.72,12,54.4,3.8,17.0,286.2,183.6,82.2,102.6,8.4,6.2,35.2,45.4,27.4,41.4,31.6,40.8,14.0,15.8,115.8,170.4,11.2,8.0,47.6,3.0,4.8
2020R808,Melbourne,0.393573992429911,Brisbane Lions,Brisbane Lions,Brisbane Lions,2020-07-26,2020,R8,Carrara,18:10:00,0,1,64.2,1.7600000000000002,12,58.0,6.2,12.0,298.4,167.8,68.6,130.6,9.6,5.6,32.2,45.6,29.6,46.2,29.8,44.4,17.6,15.8,119.2,175.2,10.8,10.4,39.8,2.0,7.2
2020R808,Brisbane Lions,0.5990248306939941,Brisbane Lions,Brisbane Lions,Melbourne,2020-07-26,2020,R8,Carrara,18:10:00,1,0,75.2,0.4800000000000001,16,55.8,19.4,39.0,270.6,180.2,71.6,90.4,10.2,11.8,34.2,55.8,24.8,51.2,32.8,39.4,20.0,17.6,120.0,142.6,11.2,12.0,42.0,1.4,6.4
2020R809,Geelong,0.66226811547797,Geelong,Geelong,Fremantle,2020-07-27,2020,R8,Perth Stadium,18:10:00,1,0,64.2,1.9199999999999995,12,55.6,8.6,14.2,302.2,185.4,76.0,116.8,9.4,6.0,27.2,56.6,31.0,40.0,32.8,49.4,14.4,21.0,119.4,177.8,6.0,9.6,43.6,0.8,6.6
2020R809,Fremantle,0.330853303022737,Geelong,Geelong,Geelong,2020-07-27,2020,R8,Perth Stadium,18:10:00,0,1,51.4,0.24000000000000005,8,60.6,-9.2,-24.6,276.2,171.6,81.2,104.6,7.8,3.6,23.6,44.0,36.0,35.4,24.2,44.0,17.8,14.0,107.0,165.2,10.6,9.8,35.8,1.8,5.4
2020R901,Richmond,0.3983082149529495,Richmond,Western Bulldogs,Western Bulldogs,2020-07-29,2020,R9,Carrara,19:10:00,1,0,61.4,1.08,12,51.2,10.2,51.0,296.2,168.4,74.4,127.8,8.6,8.0,27.8,47.4,27.0,45.6,25.6,48.2,16.2,18.8,108.2,185.4,6.8,9.4,40.4,5.6,5.2
2020R901,Western Bulldogs,0.5942611459954024,Richmond,Western Bulldogs,Richmond,2020-07-29,2020,R9,Carrara,19:10:00,0,1,69.8,1.9600000000000002,16,55.4,14.4,38.4,312.2,171.8,61.6,140.4,10.2,6.0,19.0,48.4,34.4,44.8,30.4,39.0,17.8,14.6,123.8,182.8,10.8,9.8,40.2,3.0,5.8
2020R902,Port Adelaide,0.4718403573962946,Port Adelaide,Melbourne,Melbourne,2020-07-30,2020,R9,Gabba,19:50:00,1,0,61.6,0.0,12,61.2,0.4,3.2,289.4,176.4,70.2,113.0,8.6,9.0,22.4,49.8,29.0,43.2,30.6,43.6,15.6,14.8,117.2,166.8,10.4,8.8,49.0,4.6,6.0
2020R902,Melbourne,0.5204505349692149,Port Adelaide,Melbourne,Port Adelaide,2020-07-30,2020,R9,Gabba,19:50:00,0,1,63.2,21.8,8,58.0,5.2,10.0,289.8,164.2,65.0,125.6,9.4,5.6,34.2,46.0,28.4,46.4,28.2,46.4,18.2,17.0,120.4,166.2,11.0,9.6,40.8,1.6,6.6
2020R903,Carlton,0.6993371202070224,Hawthorn,Carlton,Hawthorn,2020-07-31,2020,R9,Perth Stadium,15:40:00,0,1,67.0,0.8800000000000001,12,59.2,7.8,15.6,288.0,185.4,73.4,102.6,9.8,6.4,28.4,47.8,33.4,42.8,31.2,52.2,16.8,20.8,119.2,165.0,9.6,9.2,40.4,2.6,6.6
2020R903,Hawthorn,0.2942038905938118,Hawthorn,Carlton,Carlton,2020-07-31,2020,R9,Perth Stadium,15:40:00,1,0,47.0,0.04,4,69.4,-22.4,-56.8,281.0,165.8,64.8,115.2,6.4,5.8,26.4,49.4,29.0,40.0,26.6,52.4,13.6,21.0,111.2,162.8,7.8,6.6,46.4,1.6,4.4
2020R904,Brisbane Lions,0.680783174961246,Brisbane Lions,Brisbane Lions,Essendon,2020-07-31,2020,R9,Carrara,20:10:00,1,0,71.0,20.16,16,56.8,14.2,27.0,272.4,180.2,74.6,92.2,9.6,11.2,31.8,55.8,25.6,49.6,32.2,41.2,19.8,18.8,118.4,148.8,12.2,11.8,40.8,2.4,6.2
2020R904,Essendon,0.3125373805070268,Brisbane Lions,Brisbane Lions,Brisbane Lions,2020-07-31,2020,R9,Carrara,20:10:00,0,1,58.8,0.2,12,61.0,-2.2,-4.4,301.2,171.2,63.8,130.0,8.6,5.6,27.6,60.4,36.6,40.4,29.8,54.6,15.0,17.4,117.0,173.4,8.2,8.0,44.8,6.6,5.8
2020R905,North Melbourne,0.611985548319438,North Melbourne,North Melbourne,Adelaide,2020-08-01,2020,R9,Carrara,14:35:00,1,1,45.0,2.56,0,70.6,-25.6,-81.8,292.6,171.6,62.4,121.0,6.2,5.8,34.0,51.2,36.2,37.6,32.2,47.2,21.8,16.6,123.6,162.2,8.4,5.6,37.8,0.8,3.2
2020R905,Adelaide,0.3807004654180167,North Melbourne,North Melbourne,North Melbourne,2020-08-01,2020,R9,Carrara,14:35:00,0,0,45.6,0.24000000000000005,0,68.8,-23.2,-56.6,292.4,169.0,73.8,123.4,6.4,5.4,23.0,47.6,35.6,35.8,24.6,48.2,18.6,18.6,107.4,180.0,9.2,5.2,38.2,1.6,3.6
2020R906,St Kilda,0.5720361116589818,St Kilda,St Kilda,Sydney,2020-08-01,2020,R9,Gabba,17:10:00,1,1,78.0,0.44000000000000006,16,60.0,18.0,34.4,284.8,178.8,72.6,106.0,12.2,4.0,32.6,45.2,28.6,38.8,33.4,48.2,17.8,19.8,115.6,161.2,9.4,8.6,37.8,3.0,5.8
2020R906,Sydney,0.4204141767005718,St Kilda,St Kilda,St Kilda,2020-08-01,2020,R9,Gabba,17:10:00,0,0,45.6,0.96,4,64.6,-19.0,-44.4,294.6,172.0,64.2,122.6,6.4,6.6,21.4,54.0,40.0,40.2,24.2,49.2,19.2,16.2,117.0,165.4,8.0,8.2,47.2,2.0,4.0
2020R907,West Coast,0.4261506881254616,West Coast,Geelong,Geelong,2020-08-01,2020,R9,Perth Stadium,18:10:00,1,1,71.6,0.8,16,48.6,23.0,60.0,296.8,189.2,90.0,107.6,10.8,6.0,32.6,44.6,25.6,41.6,31.8,39.4,15.2,16.0,113.0,184.2,11.6,9.2,45.8,3.2,5.8
2020R907,Geelong,0.5662736752894983,West Coast,Geelong,West Coast,2020-08-01,2020,R9,Perth Stadium,18:10:00,0,0,58.4,2.6399999999999997,16,43.0,15.4,54.8,315.4,191.2,75.6,124.2,8.4,6.0,29.8,60.2,31.2,40.8,33.8,52.8,14.8,21.4,129.0,180.8,6.4,9.4,49.2,0.8,6.2
2020R908,Greater Western Sydney,0.4297875480565549,Greater Western Sydney,Gold Coast,Gold Coast,2020-08-02,2020,R9,Carrara,15:35:00,1,0,65.0,0.0,12,62.8,2.2,6.0,306.0,176.8,76.6,129.2,9.6,5.6,24.6,50.8,38.0,32.4,32.0,50.2,19.8,18.6,121.4,178.6,8.8,8.0,43.4,3.4,6.2
2020R908,Gold Coast,0.5626214400359404,Greater Western Sydney,Gold Coast,Greater Western Sydney,2020-08-02,2020,R9,Carrara,15:35:00,0,1,63.4,2.72,8,66.2,-2.8,-6.2,280.8,177.0,69.4,103.8,9.2,6.6,36.6,57.6,31.0,42.6,32.0,52.6,18.0,18.4,118.8,158.6,8.2,6.4,38.6,2.4,5.2
2020R909,Collingwood,0.6912459722736654,Fremantle,Collingwood,Fremantle,2020-08-02,2020,R9,Perth Stadium,16:10:00,0,0,54.6,0.72,8,60.4,-5.8,0.2,307.4,169.2,61.6,138.2,7.6,5.8,38.8,52.8,24.8,43.8,30.0,38.8,21.6,14.8,127.4,177.0,8.6,8.2,40.0,2.2,5.0
2020R909,Fremantle,0.302196330425134,Fremantle,Collingwood,Collingwood,2020-08-02,2020,R9,Perth Stadium,16:10:00,1,1,46.4,1.2,8,56.2,-9.8,-50.4,280.6,170.4,77.6,110.2,7.0,3.4,28.2,48.8,35.0,34.0,24.6,43.2,18.2,14.4,112.6,161.6,10.2,8.8,38.8,2.2,4.8
2020SF01,Richmond,0.6784874995110648,Richmond,Richmond,St Kilda,2020-10-09,2020,SF,Carrara,18:50:00,1,1,66.4,2.4,16,44.6,21.8,65.2,286.4,169.6,70.4,116.8,9.8,5.0,26.8,50.8,33.4,48.6,25.8,50.6,11.4,18.2,117.4,167.2,9.4,10.6,44.0,9.8,7.0
2020SF01,St Kilda,0.3148072328328104,Richmond,Richmond,Richmond,2020-10-09,2020,SF,Carrara,18:50:00,0,0,61.8,0.0,8,52.6,9.2,30.8,282.0,179.8,72.4,102.2,8.6,8.0,32.6,49.2,28.4,44.0,31.2,40.6,13.2,10.6,106.8,167.0,8.2,8.2,37.8,6.0,5.0
2020SF02,Collingwood,0.414612983359338,Geelong,Geelong,Geelong,2020-10-10,2020,SF,Gabba,18:40:00,0,0,56.8,0.16,12,46.4,10.4,24.8,329.0,180.6,77.4,148.4,8.4,4.6,33.4,52.4,32.6,40.8,28.0,44.0,15.6,10.0,122.6,207.6,9.6,4.8,47.6,5.4,5.4
2020SF02,Geelong,0.5778656058322932,Geelong,Geelong,Collingwood,2020-10-10,2020,SF,Gabba,18:40:00,1,1,64.4,2.7199999999999998,12,56.2,8.2,12.6,304.6,189.2,90.2,115.4,9.2,7.0,30.6,47.2,29.6,42.4,31.6,42.0,16.0,14.0,119.0,184.0,11.6,8.8,40.4,3.8,7.0
2021EF01,Greater Western Sydney,0.4293698720818476,Greater Western Sydney,Sydney,Sydney,2021-08-28,2021,EF,York Park,15:20:00,1,0,84.0,5.08,12,82.0,2.0,3.6,345.6,202.6,81.8,143.0,12.4,8.4,29.4,61.4,41.2,50.2,35.8,53.6,19.6,19.0,138.6,207.2,10.8,10.8,51.8,4.4,8.0
2021EF01,Sydney,0.5630408399682799,Greater Western Sydney,Sydney,Greater Western Sydney,2021-08-28,2021,EF,York Park,15:20:00,0,1,99.6,5.04,16,75.8,23.8,45.4,380.4,231.6,108.4,148.8,15.0,8.2,28.8,51.0,35.4,52.4,32.4,53.2,21.2,17.6,129.8,244.8,10.6,13.8,43.8,8.2,10.4
2021EF02,Essendon,0.4768108696148321,Western Bulldogs,Western Bulldogs,Western Bulldogs,2021-08-29,2021,EF,York Park,15:20:00,0,0,90.4,4.04,12,70.6,19.8,53.8,351.0,203.6,91.2,147.4,13.6,7.4,33.4,44.6,37.2,49.4,34.6,51.8,20.2,19.4,122.0,226.0,13.4,14.6,43.2,8.6,9.6
2021EF02,Western Bulldogs,0.5154733137227895,Western Bulldogs,Western Bulldogs,Essendon,2021-08-29,2021,EF,York Park,15:20:00,1,1,73.8,0.8400000000000001,8,72.2,1.6,-0.4,354.8,202.8,80.4,152.0,10.6,7.8,25.6,57.6,38.6,51.4,36.4,53.2,18.2,18.0,136.0,213.4,12.8,11.6,56.2,8.2,7.2
2021GF01,Western Bulldogs,0.3255204571263144,Melbourne,Melbourne,Melbourne,2021-09-25,2021,GF,Perth Stadium,17:15:00,0,0,76.2,0.6,12,57.8,18.4,43.8,353.2,214.0,74.6,139.2,11.2,7.4,24.6,60.8,44.8,49.6,38.8,59.8,18.4,18.4,149.4,197.4,12.4,8.2,60.6,8.2,7.4
2021GF01,Melbourne,0.6676567669584136,Melbourne,Melbourne,Western Bulldogs,2021-09-25,2021,GF,Perth Stadium,17:15:00,1,1,95.0,1.6800000000000002,20,61.0,34.0,67.4,361.4,216.6,83.2,144.8,14.0,8.4,45.6,62.0,37.4,57.2,41.6,56.4,18.6,19.0,147.4,204.0,11.6,12.4,45.6,1.8,7.2
2021PF01,Melbourne,0.7011220189472105,Melbourne,Melbourne,Geelong,2021-09-10,2021,PF,Perth Stadium,17:50:00,1,1,95.6,4.88,20,58.6,37.0,93.2,363.8,217.4,86.8,146.4,13.8,9.6,46.2,62.0,34.8,60.4,41.6,57.0,18.8,19.8,143.2,212.2,11.4,13.0,45.8,2.6,7.6
2021PF01,Geelong,0.2924413016175375,Melbourne,Melbourne,Melbourne,2021-09-10,2021,PF,Perth Stadium,17:50:00,0,0,74.6,0.96,8,78.0,-3.4,-12.6,358.2,219.2,97.6,139.0,10.6,8.2,42.0,60.4,35.4,50.4,39.8,51.0,23.4,18.8,137.6,220.2,9.8,11.4,51.6,3.0,8.4
2021PF02,Western Bulldogs,0.2780141784924562,Western Bulldogs,Port Adelaide,Port Adelaide,2021-09-11,2021,PF,Adelaide Oval,19:10:00,1,0,69.8,0.8,8,68.2,1.6,9.2,353.8,205.0,75.2,148.8,10.2,7.0,25.2,56.6,41.2,49.6,36.8,56.4,18.6,16.8,141.6,206.2,11.6,9.4,59.0,7.4,6.8
2021PF02,Port Adelaide,0.7157391127005135,Western Bulldogs,Port Adelaide,Western Bulldogs,2021-09-11,2021,PF,Adelaide Oval,19:10:00,0,1,89.4,4.319999999999999,20,55.2,34.2,71.8,394.0,237.0,101.6,157.0,12.8,11.0,39.4,64.4,36.6,57.0,34.0,55.4,21.2,18.8,149.4,237.2,15.6,12.0,47.8,5.6,9.6
2021QF01,Port Adelaide,0.6203043010492761,Port Adelaide,Port Adelaide,Geelong,2021-08-27,2021,QF,Adelaide Oval,19:20:00,1,1,91.6,4.319999999999999,20,60.4,31.2,60.0,391.0,229.6,94.8,161.4,13.2,10.2,40.0,62.4,34.2,56.6,35.4,55.8,21.2,17.6,150.4,234.0,14.8,12.8,44.6,5.6,10.4
2021QF01,Geelong,0.3724430897070269,Port Adelaide,Port Adelaide,Port Adelaide,2021-08-27,2021,QF,Adelaide Oval,19:20:00,0,0,76.8,0.12000000000000002,12,67.0,9.8,20.2,380.2,227.4,110.8,152.8,11.2,7.2,41.6,57.8,31.2,54.0,38.4,50.4,20.2,17.0,135.0,246.2,9.2,12.8,45.4,4.2,8.0
2021QF02,Brisbane Lions,0.5204169656173914,Melbourne,Brisbane Lions,Melbourne,2021-08-28,2021,QF,Adelaide Oval,19:00:00,0,0,117.0,4.5600000000000005,16,72.2,44.8,73.2,367.8,226.0,93.6,141.8,17.6,9.8,36.8,67.6,39.0,59.2,42.2,57.0,18.6,18.2,142.2,215.0,15.2,13.8,50.8,3.6,13.0
2021QF02,Melbourne,0.4718738763792917,Melbourne,Brisbane Lions,Brisbane Lions,2021-08-28,2021,QF,Adelaide Oval,19:00:00,1,1,90.0,4.88,16,63.6,26.4,76.0,363.2,215.8,82.6,147.4,13.0,8.8,49.6,66.6,35.4,57.0,41.6,63.0,17.4,22.0,146.2,210.4,10.2,11.8,45.8,3.2,7.2
2021R1001,Richmond,0.3036015465319151,Brisbane Lions,Brisbane Lions,Brisbane Lions,2021-05-21,2021,R10,Gabba,19:50:00,0,0,81.8,1.7,12,78.8,3.0,10.6,351.4,197.8,82.8,153.6,11.8,8.6,32.2,65.2,33.8,54.0,34.6,58.2,15.0,21.0,136.6,206.8,8.8,11.8,44.6,7.2,7.8
2021R1001,Brisbane Lions,0.6898238172118472,Brisbane Lions,Brisbane Lions,Richmond,2021-05-21,2021,R10,Gabba,19:50:00,1,1,103.4,1.24,20,59.2,44.2,87.2,374.0,242.8,102.8,131.2,15.2,10.0,32.8,54.6,40.4,59.2,38.2,59.2,18.2,20.0,150.6,217.6,13.8,15.2,45.8,2.0,11.2
2021R1002,Hawthorn,0.359476670768296,Carlton,Carlton,Carlton,2021-05-22,2021,R10,M.C.G.,13:45:00,0,0,71.0,0.12,4,103.2,-32.2,-55.8,375.2,200.0,86.8,175.2,10.4,5.8,26.8,59.2,43.4,45.2,30.4,59.6,16.8,20.2,129.4,242.2,11.2,10.2,48.8,7.4,8.2
2021R1002,Carlton,0.6333757055698943,Carlton,Carlton,Hawthorn,2021-05-22,2021,R10,M.C.G.,13:45:00,1,1,87.0,0.13999999999999999,4,101.4,-14.4,-20.6,340.2,212.6,83.8,127.6,12.6,9.6,36.2,62.2,40.8,53.8,38.2,63.6,22.4,20.2,139.0,194.0,13.6,11.2,51.2,8.0,10.0
2021R1003,Gold Coast,0.2380344110955556,Geelong,Geelong,Geelong,2021-05-22,2021,R10,Kardinia Park,14:10:00,0,0,68.0,0.0,8,84.0,-16.0,-32.0,364.8,231.0,121.0,133.8,9.8,7.6,17.2,59.0,43.2,46.6,30.0,50.8,15.0,16.6,128.2,236.2,12.6,10.4,48.0,10.2,6.4
2021R1003,Geelong,0.7563139885503234,Geelong,Geelong,Gold Coast,2021-05-22,2021,R10,Kardinia Park,14:10:00,1,1,99.0,0.8400000000000001,16,57.2,41.8,91.2,416.0,235.6,108.0,180.4,14.4,10.2,24.6,58.2,33.4,56.8,39.0,49.6,21.8,14.8,145.4,267.2,11.2,14.0,46.6,3.6,9.6
2021R1004,Adelaide,0.2357985599859561,Adelaide,Melbourne,Melbourne,2021-05-22,2021,R10,Adelaide Oval,16:05:00,1,1,64.8,0.0,0,97.0,-32.2,-72.0,351.0,201.0,77.4,150.0,9.4,7.2,32.0,54.8,41.6,52.4,32.0,59.8,19.8,20.6,139.8,205.6,12.4,8.6,48.2,3.4,6.0
2021R1004,Melbourne,0.7585861059461335,Adelaide,Melbourne,Adelaide,2021-05-22,2021,R10,Adelaide Oval,16:05:00,0,0,90.0,0.02,20,60.2,29.8,51.8,388.8,221.8,89.4,167.0,13.2,8.8,45.2,65.8,43.2,53.4,35.2,64.2,21.0,19.4,154.6,230.0,12.0,11.2,46.2,4.8,7.8
2021R1005,Western Bulldogs,0.6552456893548398,Western Bulldogs,Western Bulldogs,St Kilda,2021-05-22,2021,R10,Docklands,19:25:00,1,1,96.0,0.8,16,73.2,22.8,34.8,383.4,219.0,93.6,164.4,14.0,8.8,33.4,56.6,35.4,54.2,42.0,53.0,18.2,18.4,143.8,237.6,13.0,14.6,48.0,5.6,10.2
2021R1005,St Kilda,0.3378056571301623,Western Bulldogs,Western Bulldogs,Western Bulldogs,2021-05-22,2021,R10,Docklands,19:25:00,0,0,65.0,0.86,8,81.6,-16.6,-45.6,366.6,223.4,104.6,143.2,8.8,9.8,40.4,59.8,40.0,51.2,35.0,52.4,16.8,14.6,132.0,228.8,11.6,11.4,45.6,5.2,6.0
2021R1006,Fremantle,0.5019280562400695,Fremantle,Fremantle,Sydney,2021-05-22,2021,R10,Perth Stadium,17:40:00,1,1,77.6,0.02,8,83.0,-5.4,-0.6,370.2,205.6,92.4,164.6,11.0,10.0,39.6,54.0,37.0,51.0,35.8,53.2,14.6,17.0,136.2,232.0,10.6,13.4,48.8,7.6,8.8
2021R1006,Sydney,0.49034561236966,Fremantle,Fremantle,Fremantle,2021-05-22,2021,R10,Perth Stadium,17:40:00,0,0,69.8,0.0,8,73.6,-3.8,-2.6,366.8,216.0,86.4,150.8,10.2,6.6,39.4,72.8,41.4,52.6,37.0,58.0,18.0,18.6,143.4,214.0,13.6,9.0,49.4,3.6,7.6
2021R1007,Greater Western Sydney,0.4778790747814043,Greater Western Sydney,West Coast,West Coast,2021-05-23,2021,R10,Sydney Showground,13:10:00,1,1,86.4,1.9600000000000002,12,80.8,5.6,22.4,373.4,220.8,91.6,152.6,12.2,10.2,30.4,54.8,40.2,49.8,38.0,53.6,18.0,16.8,138.8,227.2,9.4,11.8,57.2,4.6,8.6
2021R1007,West Coast,0.5144038665074081,Greater Western Sydney,West Coast,Greater Western Sydney,2021-05-23,2021,R10,Sydney Showground,13:10:00,0,0,95.6,0.12,16,84.2,11.4,-6.0,371.2,234.8,114.4,136.4,14.2,7.6,37.4,49.6,35.6,49.6,36.2,49.4,15.8,18.8,132.8,238.8,13.8,13.2,49.0,6.0,9.4
