gameid,team,model_prob_1,model_prob_2,model_odds_1,model_odds_2,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2016R1906,Brisbane Lions,0.4251008029873713,0.5748991970126287,2.352383229983472,1.739435374403616,Port Adelaide,Port Adelaide,Port Adelaide,2016-07-30,2016,R19,Gabba,19:25:00,0,1,93.0,3.3600000000000003,4,124.8,-31.8,-43.2,360.6,192.2,74.4,168.4,13.8,8.8,39.0,66.8,36.6,49.8,38.8,51.0,19.6,19.8,140.2,216.2,7.2,10.8,54.2,3.4,9.4
2016R1907,Melbourne,0.5409698667108923,0.4590301332891077,1.8485317973069741,2.178506218828508,Melbourne,Melbourne,Gold Coast,2016-07-31,2016,R19,M.C.G.,13:10:00,1,1,70.0,0.2,4,87.4,-17.4,-40.0,407.4,206.0,72.6,201.4,10.0,7.8,48.8,80.6,31.6,55.6,36.4,53.4,16.4,16.0,157.0,245.8,8.6,11.0,48.8,4.4,7.2
2016R1908,Fremantle,0.2084961836412102,0.7915038163587897,4.796250859540172,1.2634177869165177,Sydney,Sydney,Sydney,2016-07-31,2016,R19,Subiaco,13:20:00,0,1,64.0,3.3600000000000003,4,84.8,-20.8,-44.2,364.8,193.0,77.6,171.8,9.2,6.2,41.0,74.4,42.0,42.0,34.2,49.4,16.0,16.6,137.8,225.6,8.8,8.8,53.0,5.8,7.0
2016R1909,Adelaide,0.7598959837372151,0.2401040162627848,1.315969581891904,4.164861611084163,Adelaide,Adelaide,Essendon,2016-07-31,2016,R19,Adelaide Oval,16:10:00,1,1,95.8,2.44,16,73.2,22.6,37.0,388.4,221.6,83.4,166.8,13.4,12.4,41.0,79.4,36.0,54.8,42.6,55.2,16.2,15.4,162.4,224.2,10.8,13.6,55.0,4.8,10.0
2016R2001,Richmond,0.2971433715273198,0.7028566284726803,3.3653787895721528,1.4227652688899264,Richmond,Collingwood,Collingwood,2016-08-05,2016,R20,M.C.G.,19:50:00,1,1,60.0,0.96,4,97.4,-37.4,-120.0,366.8,214.2,102.8,152.6,8.6,6.2,48.4,64.8,38.2,43.4,34.0,56.2,16.6,20.2,138.0,227.6,13.8,10.6,38.2,3.4,5.4
2016R2002,Sydney,0.4709823604319738,0.5290176395680262,2.1232217679719976,1.8902961360920942,Sydney,Port Adelaide,Port Adelaide,2016-08-06,2016,R20,S.C.G.,13:45:00,1,1,91.6,4.0,12,66.6,25.0,50.2,394.6,204.6,81.0,190.0,13.4,9.4,41.6,73.8,38.8,53.4,37.8,52.2,15.6,19.0,165.4,229.0,15.2,11.2,42.6,5.8,9.0
2016R2003,Melbourne,0.5684489947782514,0.4315510052217486,1.759172782757922,2.317223197026639,Melbourne,Melbourne,Hawthorn,2016-08-06,2016,R20,M.C.G.,14:10:00,1,1,77.0,0.44000000000000006,8,83.0,-6.0,-4.0,411.8,207.8,88.8,204.0,11.0,8.8,49.0,79.4,29.4,56.8,36.4,49.8,14.8,14.4,147.0,262.6,10.6,14.0,48.0,8.0,8.4
2016R2004,Gold Coast,0.2438247241880174,0.7561752758119825,4.101306802787083,1.322444718820247,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,2016-08-06,2016,R20,Carrara,16:35:00,0,1,95.0,0.4800000000000001,12,87.0,8.0,5.6,366.4,213.8,108.0,152.6,14.0,9.6,29.2,66.8,39.0,50.2,29.6,48.8,16.6,17.2,130.2,235.6,12.6,13.6,46.0,11.0,10.8
2016R2005,Western Bulldogs,0.5252841456157801,0.4747158543842199,1.9037315486225461,2.1065232828533924,Western Bulldogs,Western Bulldogs,North Melbourne,2016-08-06,2016,R20,Docklands,19:25:00,1,1,82.6,0.8800000000000001,12,78.2,4.4,8.4,398.8,210.0,92.6,188.8,12.0,9.0,31.4,73.8,31.2,52.8,36.4,47.2,22.0,18.4,141.2,258.8,7.8,9.2,48.8,6.0,7.4
2016R2006,Adelaide,0.786328082914058,0.213671917085942,1.2717337988160031,4.680072204330835,Adelaide,Adelaide,Brisbane Lions,2016-08-06,2016,R20,Adelaide Oval,19:10:00,1,1,104.4,2.5599999999999996,16,72.0,32.4,54.0,402.4,221.0,86.8,181.4,15.4,10.0,38.2,76.2,35.8,56.0,40.0,55.0,17.0,16.6,158.2,243.8,10.6,14.4,51.6,4.6,11.2
2016R2007,Carlton,0.2163945242508667,0.7836054757491333,4.621189022512869,1.276152389113912,St Kilda,St Kilda,St Kilda,2016-08-07,2016,R20,M.C.G.,13:10:00,0,1,58.0,1.6,0,78.8,-20.8,-41.6,364.0,202.0,86.8,162.0,8.2,6.8,38.4,68.6,35.8,47.6,37.0,49.0,18.0,16.6,133.4,224.6,10.4,9.8,45.6,6.8,6.0
2016R2008,Geelong,0.7235053290145939,0.2764946709854061,1.3821598264687127,3.6167062332018034,Geelong,Geelong,Essendon,2016-08-07,2016,R20,Docklands,15:20:00,1,1,83.2,3.8,12,77.0,6.2,9.8,387.2,212.0,92.6,175.2,12.2,7.8,39.4,75.6,30.4,51.2,34.6,52.2,19.2,19.8,157.2,230.4,13.4,11.6,51.2,3.8,8.8
2016R2009,Fremantle,0.2400341005870637,0.7599658994129362,4.166074726691952,1.3158485147458419,West Coast,West Coast,West Coast,2016-08-07,2016,R20,Subiaco,14:40:00,0,1,56.2,4.640000000000001,0,98.4,-42.2,-87.4,367.0,194.4,79.8,172.6,8.2,4.4,40.6,77.6,44.4,40.4,35.4,50.2,14.4,17.0,136.4,228.4,9.6,7.0,49.0,4.6,6.0
2016R201,Collingwood,0.4003309679416476,0.5996690320583524,2.497933160508733,1.6675865294686292,Collingwood,Richmond,Richmond,2016-04-01,2016,R2,M.C.G.,19:50:00,1,1,77.4,3.56,4,104.8,-27.4,-50.8,378.0,212.6,90.6,165.4,11.0,8.0,33.2,69.0,34.0,51.4,34.6,50.4,22.2,17.6,143.8,231.0,8.8,11.4,44.4,5.6,7.8
2016R202,Adelaide,0.2418976203956569,0.7581023796043431,4.133980311027294,1.3190830511861793,Adelaide,Port Adelaide,Port Adelaide,2016-04-02,2016,R2,Adelaide Oval,13:15:00,1,1,94.6,0.4,8,106.4,-11.8,-18.0,348.4,197.0,80.6,151.4,13.6,9.4,45.4,53.0,38.0,52.2,35.0,48.8,19.6,16.0,138.4,209.8,10.8,12.0,52.8,5.8,9.6
2016R203,Essendon,0.4224424255367522,0.5775575744632477,2.3671864840028967,1.731429114974985,Essendon,Melbourne,Melbourne,2016-04-02,2016,R2,M.C.G.,14:10:00,1,1,71.2,4.4,4,111.0,-39.8,-69.6,388.8,213.4,88.8,175.4,10.4,7.2,34.8,60.4,40.8,47.6,37.8,57.6,19.4,20.8,141.4,249.2,8.4,7.2,49.2,4.0,5.8
2016R204,Brisbane Lions,0.3986669553391718,0.6013330446608283,2.5083593877231065,1.6629719734827364,North Melbourne,North Melbourne,North Melbourne,2016-04-02,2016,R2,Gabba,15:35:00,0,1,93.8,1.8,8,124.0,-30.2,-54.8,381.2,190.8,86.4,190.4,13.8,8.2,40.0,62.6,32.0,46.6,43.0,49.4,21.0,18.0,131.8,248.2,9.4,13.0,41.6,5.4,10.2
2016R205,St Kilda,0.2905337578616827,0.7094662421383173,3.4419408173424033,1.4095103341154325,Western Bulldogs,Western Bulldogs,Western Bulldogs,2016-04-02,2016,R2,Docklands,19:25:00,0,1,69.6,2.2800000000000002,2,122.0,-52.4,-130.0,367.6,198.4,90.0,169.2,9.6,8.4,43.2,65.8,34.8,48.4,38.2,53.2,13.8,20.4,130.8,236.0,7.8,10.0,43.0,4.0,6.8
2016R206,Fremantle,0.3199191252053912,0.6800808747946088,3.1257899925738744,1.4704133538559072,Gold Coast,Gold Coast,Gold Coast,2016-04-02,2016,R2,Subiaco,16:40:00,0,1,67.0,7.279999999999999,8,86.6,-19.6,-45.2,379.6,202.0,91.2,177.6,10.0,5.8,45.2,56.4,36.2,38.4,37.2,48.8,16.2,19.6,136.0,241.8,8.8,9.2,36.2,4.2,7.4
2016R207,Greater Western Sydney,0.3581347932128655,0.6418652067871344,2.792244760775386,1.557959505244901,Greater Western Sydney,Geelong,Geelong,2016-04-03,2016,R2,Manuka Oval,13:10:00,1,1,84.2,0.32,4,95.6,-11.4,-20.6,354.6,187.0,78.4,167.6,12.0,10.6,36.2,62.4,41.0,50.4,36.8,49.0,18.0,19.0,134.0,215.6,10.8,12.8,45.8,17.0,8.2
2016R208,Hawthorn,0.3743212568835548,0.6256787431164452,2.671502036313913,1.5982643025701926,Hawthorn,West Coast,West Coast,2016-04-03,2016,R2,M.C.G.,15:20:00,1,1,97.2,1.92,12,80.2,17.0,30.2,393.0,230.8,112.0,162.2,14.6,7.0,34.8,70.0,32.4,49.4,36.8,49.2,18.2,19.8,133.4,260.8,9.2,11.8,53.6,3.8,10.4
2016R209,Carlton,0.1558741992777498,0.8441258007222501,6.41542990843607,1.1846575464751592,Sydney,Sydney,Sydney,2016-04-03,2016,R2,Docklands,16:40:00,0,1,67.0,0.0,4,104.6,-37.6,-65.2,337.4,195.0,87.4,142.4,9.6,7.8,43.2,56.2,35.0,44.2,37.6,47.8,18.4,17.4,128.4,208.4,9.2,11.0,42.6,7.8,6.6
2016R2101,Western Bulldogs,0.5068108119476205,0.4931891880523795,1.973122862468355,2.027619469820564,Western Bulldogs,Western Bulldogs,Collingwood,2016-08-12,2016,R21,Docklands,19:50:00,1,1,78.2,0.8800000000000001,12,71.8,6.4,13.4,387.8,207.0,95.4,180.8,11.2,9.2,25.2,70.0,30.6,53.4,33.2,46.4,22.2,19.0,136.6,252.0,8.6,10.0,47.8,5.2,7.2
2016R2102,Brisbane Lions,0.6880107881016292,0.3119892118983708,1.4534655811999935,3.205239033475766,Brisbane Lions,Brisbane Lions,Carlton,2016-08-13,2016,R21,Gabba,13:45:00,1,1,85.2,2.76,4,145.2,-60.0,-114.6,321.4,172.6,55.0,148.8,12.6,7.6,39.8,70.4,38.4,48.0,39.8,49.4,19.6,19.2,142.2,174.8,7.8,9.8,54.0,3.0,8.8
2016R2103,Hawthorn,0.5087300337670833,0.4912699662329167,1.9656791099890902,2.0355406777012064,Hawthorn,Hawthorn,North Melbourne,2016-08-13,2016,R21,M.C.G.,14:10:00,1,1,89.0,0.44000000000000006,16,71.6,17.4,38.6,368.6,214.2,98.6,154.4,12.6,11.0,40.8,61.8,32.8,51.6,32.4,44.2,18.8,15.4,124.4,238.8,11.6,11.2,57.8,5.8,6.8
2016R2104,Greater Western Sydney,0.7617221568516576,0.2382778431483424,1.3128146411457822,4.19678131540514,West Coast,Greater Western Sydney,West Coast,2016-08-13,2016,R21,Sydney Showground,16:35:00,0,1,104.2,5.08,16,71.8,32.4,101.8,395.6,222.6,85.6,173.0,15.6,9.0,49.0,75.8,39.8,60.4,42.6,61.8,16.0,20.4,162.0,232.0,11.2,13.6,47.0,14.0,11.4
2016R2105,St Kilda,0.4106892032635388,0.5893107967364611,2.4349313107174653,1.6968974699562451,Sydney,Sydney,Sydney,2016-08-13,2016,R21,Docklands,19:25:00,0,1,95.6,1.28,16,73.6,22.0,37.4,373.4,199.0,92.4,174.4,14.0,10.6,40.6,65.6,33.6,55.4,33.4,47.2,18.2,18.2,137.6,237.0,13.0,16.0,38.2,7.8,8.8
2016R2106,Port Adelaide,0.3863873515846767,0.6136126484153233,2.5880764365053244,1.6296926124038282,Melbourne,Melbourne,Melbourne,2016-08-13,2016,R21,Adelaide Oval,19:10:00,0,1,90.0,1.6800000000000002,8,87.2,2.8,-21.6,367.2,204.8,78.2,162.4,13.2,9.4,25.6,67.0,34.8,52.6,39.0,60.2,18.8,23.2,145.4,218.8,9.8,12.4,64.8,8.8,8.8
2016R2107,Essendon,0.3902061166273436,0.6097938833726564,2.5627481410165194,1.6398983775783158,Essendon,Gold Coast,Gold Coast,2016-08-14,2016,R21,Docklands,13:10:00,1,1,73.4,0.96,0,116.4,-43.0,-80.6,352.8,205.2,98.8,147.6,10.0,11.4,39.8,68.8,34.2,51.2,34.8,48.6,19.4,16.2,136.8,218.6,13.4,12.4,52.0,4.0,6.6
2016R2108,Richmond,0.2399525919339907,0.7600474080660093,4.1674898859816984,1.3157074011272083,Geelong,Geelong,Geelong,2016-08-14,2016,R21,M.C.G.,15:20:00,0,1,67.2,0.27999999999999997,8,94.0,-26.8,-102.6,377.8,217.4,114.4,160.4,9.8,6.6,46.6,62.4,35.4,41.0,32.8,52.6,16.8,20.0,131.6,247.0,13.8,12.2,32.6,3.4,5.6
2016R2109,Fremantle,0.0891805974563299,0.91081940254367,11.213201397194963,1.097912491990479,Adelaide,Adelaide,Adelaide,2016-08-14,2016,R21,Subiaco,14:40:00,0,1,61.6,2.2800000000000002,0,103.4,-41.8,-75.8,369.0,200.4,86.8,168.6,9.0,4.6,40.8,70.4,43.0,41.8,37.2,50.4,15.2,15.8,135.0,231.8,10.6,7.4,48.0,6.2,6.2
2016R2201,West Coast,0.4655813217588357,0.5344186782411643,2.147852487342663,1.8711920835011222,West Coast,Hawthorn,Hawthorn,2016-08-19,2016,R22,Subiaco,18:10:00,1,1,85.4,1.44,16,77.2,8.2,13.2,333.4,186.4,78.0,147.0,12.8,7.4,41.6,76.8,36.0,50.0,35.8,46.2,17.2,18.4,129.0,204.6,10.2,11.6,43.4,4.0,8.8
2016R2202,North Melbourne,0.2238605224152986,0.7761394775847014,4.46706721314995,1.2884282128154838,Sydney,Sydney,Sydney,2016-08-20,2016,R22,Bellerive Oval,13:45:00,0,1,78.0,2.52,8,81.6,-3.6,-9.8,380.2,200.2,90.6,180.0,11.0,9.8,39.4,59.6,37.0,49.0,33.4,48.8,22.2,18.4,141.2,242.2,12.8,11.4,40.0,8.8,8.0
2016R2203,Richmond,0.251714418522328,0.748285581477672,3.972756133202184,1.3363881715123478,St Kilda,St Kilda,St Kilda,2016-08-20,2016,R22,M.C.G.,14:10:00,0,1,67.8,0.36,8,93.4,-25.6,-101.0,379.0,220.6,114.6,158.4,10.0,5.8,41.4,57.2,38.8,39.8,30.8,51.6,18.4,18.4,127.8,251.0,12.8,10.4,37.0,3.6,5.8
2016R2204,Greater Western Sydney,0.907750395681586,0.0922496043184141,1.1016244165326396,10.840154897015513,Greater Western Sydney,Greater Western Sydney,Fremantle,2016-08-20,2016,R22,Sydney Showground,16:35:00,1,1,104.8,2.84,16,66.2,38.6,108.4,403.8,228.2,84.6,175.6,15.6,9.8,50.8,78.4,39.8,62.4,44.8,59.6,16.2,20.6,162.4,239.4,11.8,14.0,47.2,14.8,11.6
2016R2205,Collingwood,0.4821557750003657,0.5178442249996342,2.074018505739647,1.9310826532838254,Collingwood,Gold Coast,Gold Coast,2016-08-20,2016,R22,Docklands,19:25:00,1,1,82.6,2.0799999999999996,4,96.0,-13.4,-17.0,374.6,193.6,83.0,181.0,12.0,7.4,40.2,91.0,31.6,48.6,38.0,48.6,19.2,17.8,145.8,236.6,10.8,9.6,51.2,4.4,7.8
2016R2206,Port Adelaide,0.2747190388838835,0.7252809611161165,3.6400826242795414,1.3787760242060199,Adelaide,Adelaide,Adelaide,2016-08-20,2016,R22,Adelaide Oval,19:10:00,0,1,85.0,1.52,8,85.8,-0.8,-30.8,369.2,205.4,80.6,163.8,12.4,9.4,26.0,70.6,36.4,53.0,38.8,61.0,16.8,21.0,141.4,223.4,9.4,13.4,62.2,9.4,9.2
2016R2207,Carlton,0.2176078784315727,0.7823921215684272,4.5954218533243605,1.2781314796413643,Carlton,Melbourne,Melbourne,2016-08-21,2016,R22,M.C.G.,13:10:00,1,1,68.8,1.4,0,90.2,-21.4,-39.2,366.4,198.8,80.2,167.6,9.6,9.0,41.6,69.0,34.6,50.4,38.8,47.8,17.2,17.0,134.4,226.6,12.4,10.0,45.0,10.4,6.0
2016R2208,Brisbane Lions,0.2232657576443218,0.7767342423556782,4.47896717593869,1.2874416312163628,Geelong,Geelong,Geelong,2016-08-21,2016,R22,Gabba,15:20:00,0,1,82.4,2.76,8,136.4,-54.0,-109.2,313.8,176.0,56.2,137.8,12.2,6.8,39.6,72.6,43.8,45.4,40.2,47.6,19.6,19.6,142.0,167.6,8.0,9.8,56.8,4.0,8.2
2016R2209,Essendon,0.3420573799872072,0.6579426200127928,2.9234861122932054,1.519889378773724,Western Bulldogs,Western Bulldogs,Western Bulldogs,2016-08-21,2016,R22,Docklands,16:40:00,0,1,68.8,1.0399999999999998,4,108.4,-39.6,-76.6,366.6,208.0,101.6,158.6,9.4,10.6,40.0,65.0,37.0,49.0,33.2,51.6,17.0,16.8,131.6,235.2,12.4,12.4,52.6,4.8,6.2
2016R2301,Adelaide,0.7276914942805908,0.2723085057194092,1.3742087242460055,3.672305414618283,West Coast,Adelaide,West Coast,2016-08-26,2016,R23,Adelaide Oval,19:40:00,0,1,125.2,3.6399999999999997,16,69.8,55.4,110.4,418.6,226.6,98.4,192.0,18.4,12.2,35.8,67.8,31.6,62.4,35.2,52.6,18.8,18.6,149.6,267.6,12.2,15.8,44.2,9.2,12.2
2016R2302,Geelong,0.5770494870136059,0.4229505129863941,1.7329536244374506,2.364342799679189,Geelong,Geelong,Melbourne,2016-08-27,2016,R23,Kardinia Park,13:45:00,1,1,99.8,2.84,20,62.8,37.0,74.6,403.2,217.8,101.2,185.4,14.4,10.0,39.6,64.0,29.4,57.4,35.6,53.2,17.2,19.8,150.2,256.2,13.8,14.8,47.8,4.4,10.2
2016R2303,Essendon,0.4242568959036168,0.5757431040963832,2.3570624535639397,1.7368857618702689,Essendon,Carlton,Carlton,2016-08-27,2016,R23,M.C.G.,14:10:00,1,1,62.8,1.44,4,106.6,-43.8,-87.0,378.8,209.0,108.2,169.8,8.6,10.4,42.0,60.2,39.0,46.4,32.8,52.6,16.6,17.6,130.0,250.2,13.2,12.0,51.6,4.8,6.0
2016R2304,Sydney,0.9047496446558224,0.0952503553441775,1.1052781351247858,10.498648497284881,Sydney,Sydney,Richmond,2016-08-27,2016,R23,S.C.G.,16:35:00,1,1,108.4,4.4399999999999995,20,60.0,48.4,101.4,421.2,222.0,90.6,199.2,16.0,10.4,46.4,69.2,38.0,59.0,40.2,54.0,15.8,18.4,170.0,254.6,15.0,12.4,48.4,5.4,11.6
2016R2305,North Melbourne,0.3019105073438671,0.6980894926561328,3.312239805092407,1.432481093785182,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,2016-08-27,2016,R23,Docklands,19:25:00,0,1,77.8,2.6799999999999997,8,77.6,0.2,-5.0,387.0,208.8,95.4,178.2,11.0,9.8,38.0,64.0,38.6,52.0,35.2,49.4,21.8,16.4,143.4,245.4,13.6,11.2,43.4,9.4,7.6
2016R2306,Gold Coast,0.4295162195529676,0.5704837804470324,2.3282007860862186,1.7528982142426515,Port Adelaide,Port Adelaide,Port Adelaide,2016-08-27,2016,R23,Carrara,19:25:00,0,1,73.8,3.16,4,86.4,-12.6,-28.6,353.8,199.2,91.2,154.6,10.6,7.6,25.2,68.4,33.2,52.0,32.4,40.0,17.6,12.0,139.2,215.6,13.2,10.4,47.2,9.4,6.8
2016R2307,St Kilda,0.7060371676315417,0.2939628323684583,1.416356030312937,3.4017906003388276,St Kilda,St Kilda,Brisbane Lions,2016-08-28,2016,R23,Docklands,13:10:00,1,1,78.0,4.279999999999999,12,77.6,0.4,11.0,378.2,207.6,99.8,170.6,11.2,9.2,34.6,65.0,31.6,51.6,29.6,49.4,19.6,19.4,134.0,243.6,13.6,14.4,34.0,9.2,6.8
2016R2308,Hawthorn,0.438989071953998,0.561010928046002,2.2779610334008287,1.7824964720081202,Hawthorn,Collingwood,Collingwood,2016-08-28,2016,R23,M.C.G.,15:20:00,1,1,86.4,0.7200000000000001,12,71.6,14.8,37.8,376.0,215.2,101.2,160.8,12.2,10.2,35.6,62.6,31.8,51.0,30.2,42.4,16.6,15.6,120.4,254.4,9.2,11.0,57.0,6.2,8.0
2016R2309,Fremantle,0.1781056364351374,0.8218943635648626,5.614645443094556,1.2167013722574114,Fremantle,Western Bulldogs,Western Bulldogs,2016-08-28,2016,R23,Subiaco,14:40:00,1,1,59.8,2.68,0,124.6,-64.8,-129.0,387.4,200.8,88.4,186.6,8.8,4.8,43.2,68.6,43.0,41.0,36.2,53.6,15.4,15.4,136.2,248.4,9.6,6.8,43.2,4.2,5.6
2016R301,Port Adelaide,0.7862194741614399,0.2137805258385601,1.2719094767610184,4.677694547141148,Port Adelaide,Port Adelaide,Essendon,2016-04-08,2016,R3,Adelaide Oval,19:20:00,1,1,107.4,0.04,16,86.8,20.6,39.0,373.6,218.8,77.4,154.8,15.4,12.0,50.6,76.0,28.6,63.8,40.6,51.2,18.6,19.8,160.4,210.6,13.8,12.6,51.2,7.6,10.0
2016R302,St Kilda,0.2770554456463113,0.7229445543536887,3.6093858312989053,1.3832319421701689,St Kilda,Collingwood,Collingwood,2016-04-09,2016,R3,M.C.G.,13:45:00,1,1,60.2,2.08,2,116.6,-56.4,-152.6,364.4,194.4,89.2,170.0,8.4,7.0,43.4,67.4,37.6,45.6,38.4,53.6,12.6,19.4,123.8,240.2,7.0,9.8,46.4,4.2,6.2
2016R303,Richmond,0.5468513524261396,0.4531486475738604,1.8286505017559866,2.20678138477067,Adelaide,Richmond,Adelaide,2016-04-09,2016,R3,Docklands,14:10:00,0,1,89.6,0.64,12,77.8,11.8,21.8,353.4,207.0,91.0,146.4,13.2,8.4,36.4,58.4,35.4,51.8,37.2,52.0,18.0,21.6,139.4,214.4,10.6,13.2,50.6,6.4,8.6
2016R304,Sydney,0.6781819067949968,0.3218180932050032,1.4745306384327996,3.1073454883811773,Sydney,Sydney,Greater Western Sydney,2016-04-09,2016,R3,S.C.G.,16:35:00,1,1,100.4,5.319999999999999,12,66.8,33.6,53.6,392.6,210.6,94.0,182.0,14.2,12.2,34.0,68.2,34.2,63.2,34.6,49.6,19.8,20.8,148.0,246.0,13.6,14.0,48.0,6.0,10.4
2016R305,Gold Coast,0.7159312218482164,0.2840687781517835,1.3967822180159208,3.520274232551106,Gold Coast,Gold Coast,Carlton,2016-04-09,2016,R3,Carrara,19:25:00,1,1,91.8,3.8,12,94.0,-2.2,-8.2,348.2,202.6,79.0,145.6,13.2,11.6,30.2,66.6,39.0,52.2,36.4,53.8,19.8,19.2,142.0,203.8,9.4,12.2,49.4,11.2,10.0
2016R306,West Coast,0.7213757334807953,0.2786242665192047,1.3862401430871285,3.5890628353832676,West Coast,West Coast,Fremantle,2016-04-09,2016,R3,Subiaco,17:40:00,1,1,91.2,2.92,12,85.4,5.8,-0.8,347.0,196.8,79.0,150.2,13.0,10.4,54.6,63.6,32.8,48.0,39.6,47.6,17.8,19.2,139.8,205.6,11.4,14.6,52.4,4.0,8.8
2016R307,North Melbourne,0.6625236038535046,0.3374763961464954,1.509380185375429,2.9631701992156785,North Melbourne,North Melbourne,Melbourne,2016-04-10,2016,R3,Bellerive Oval,13:10:00,1,1,92.2,1.48,16,79.8,12.4,15.2,346.2,197.0,76.4,149.2,13.2,10.4,45.2,63.6,33.8,51.0,41.2,47.6,21.2,19.8,148.4,197.4,14.4,13.8,40.8,9.2,8.8
2016R308,Western Bulldogs,0.488796829544087,0.511203170455913,2.045839783643288,1.9561694015085174,Hawthorn,Hawthorn,Hawthorn,2016-04-10,2016,R3,Docklands,15:20:00,0,1,103.2,0.9199999999999999,12,77.2,26.0,69.4,414.2,214.6,94.6,199.6,15.0,10.4,32.6,61.8,31.6,57.2,37.2,44.2,17.4,17.8,141.4,272.0,12.0,12.2,44.8,8.2,10.4
2016R309,Geelong,0.6999485266915317,0.3000514733084682,1.4286764838647934,3.332761505796537,Geelong,Geelong,Brisbane Lions,2016-04-10,2016,R3,Kardinia Park,16:40:00,1,1,94.0,3.5200000000000005,10,92.4,1.6,-2.0,371.0,197.2,94.8,173.8,14.0,8.0,32.6,65.2,31.0,51.0,33.8,50.2,17.8,22.2,140.4,235.2,15.0,15.8,39.2,6.4,10.0
2016R401,West Coast,0.5635905921557859,0.4364094078442141,1.774337637849681,2.291426312140759,West Coast,West Coast,Richmond,2016-04-15,2016,R4,Subiaco,18:10:00,1,1,90.4,1.3199999999999998,12,84.4,6.0,0.4,351.4,197.4,81.0,154.0,12.6,11.8,52.2,67.4,31.8,50.6,39.2,47.6,19.2,19.6,138.0,213.8,11.4,14.2,50.8,4.0,8.8
2016R402,Essendon,0.3134480897511594,0.6865519102488405,3.1903209261663754,1.4565541003848497,Geelong,Geelong,Geelong,2016-04-16,2016,R4,M.C.G.,13:45:00,0,1,66.6,0.64,8,93.2,-26.6,-51.4,397.0,212.2,95.6,184.8,9.6,7.0,34.4,69.6,38.8,47.0,34.6,58.6,22.0,21.6,138.0,261.0,9.8,8.4,47.8,2.6,5.4
2016R403,Hawthorn,0.7154651618933806,0.2845348381066194,1.3976920935655859,3.5145081236951565,Hawthorn,Hawthorn,St Kilda,2016-04-16,2016,R4,York Park,14:10:00,1,1,95.8,0.0,16,77.4,18.4,34.0,401.4,229.0,112.8,172.4,14.2,7.8,37.6,72.6,32.0,52.2,35.2,48.2,20.2,19.0,139.6,264.8,10.2,11.4,54.8,4.2,10.4
2016R404,Brisbane Lions,0.3038403936919445,0.6961596063080555,3.2912016333610756,1.4364522028264493,Brisbane Lions,Gold Coast,Gold Coast,2016-04-16,2016,R4,Gabba,16:35:00,1,1,86.6,1.6800000000000002,4,132.8,-46.2,-67.2,349.2,179.8,73.8,169.4,12.2,10.4,36.8,61.2,35.0,45.8,39.8,52.8,23.2,22.4,132.2,215.0,9.4,12.2,44.0,4.6,8.4
2016R405,Carlton,0.1700890467950621,0.8299109532049379,5.879273350299187,1.204948550369428,Western Bulldogs,Western Bulldogs,Western Bulldogs,2016-04-16,2016,R4,Docklands,19:25:00,0,1,60.4,0.0,0,112.6,-52.2,-97.8,357.0,192.4,87.8,164.6,8.4,8.4,43.4,53.4,38.8,46.4,33.2,47.0,18.6,18.2,127.6,228.4,9.8,10.4,43.4,7.8,6.0
2016R406,Adelaide,0.3556491838712703,0.6443508161287297,2.811759580367706,1.5519496134233468,Adelaide,Sydney,Sydney,2016-04-16,2016,R4,Adelaide Oval,19:10:00,1,1,107.8,0.4,12,104.4,3.4,-3.6,360.6,199.6,81.8,161.0,15.8,10.0,44.0,57.8,39.0,53.6,39.8,47.4,21.2,16.4,144.4,218.8,10.0,10.0,51.8,7.0,11.4
2016R407,Greater Western Sydney,0.2866128560900092,0.7133871439099908,3.489027022870026,1.4017634163115387,Greater Western Sydney,Port Adelaide,Port Adelaide,2016-04-17,2016,R4,Manuka Oval,13:10:00,1,1,88.8,0.16,8,80.6,8.2,20.4,373.6,201.2,87.0,172.4,12.8,9.8,35.6,64.8,39.8,54.2,36.2,49.0,19.4,20.2,139.6,231.6,11.0,13.8,47.6,18.0,8.8
2016R408,Collingwood,0.4757633681984624,0.5242366318015377,2.1018852371644865,1.907535527541261,Melbourne,Melbourne,Melbourne,2016-04-17,2016,R4,M.C.G.,15:20:00,0,1,86.4,3.56,8,99.0,-12.6,-21.6,361.0,207.8,90.0,153.2,13.0,6.2,29.8,66.0,35.4,49.2,33.4,50.8,25.8,19.0,140.0,218.0,10.0,11.2,41.4,5.2,9.4
2016R409,North Melbourne,0.7580725616887848,0.2419274383112152,1.3191349358064945,4.13347079182313,North Melbourne,North Melbourne,Fremantle,2016-04-17,2016,R4,Docklands,16:40:00,1,1,104.0,0.08,16,95.8,8.2,5.8,339.0,189.2,70.8,149.8,15.2,10.2,45.2,70.8,33.0,51.0,42.6,47.0,20.6,20.4,149.2,191.6,13.0,13.0,41.6,7.2,9.8
