team,year,round,gameid,gameid-b,gameid-c,gameid_seq
Sydney,2015,R1,2015R103,R103,R0103,20150103
Sydney,2014,GF,2014GF01,GF01,R2801,20142801
Sydney,2014,PF,2014PF01,PF01,R2701,20142701
Sydney,2014,QF,2014QF02,QF02,R2402,20142402
Sydney,2014,R23,2014R2304,R2304,R2304,20142304
Sydney,2014,R22,2014R2208,R2208,R2208,20142208
Sydney,2014,R21,2014R2102,R2102,R2102,20142102
Sydney,2014,R20,2014R2005,R2005,R2005,20142005
Sydney,2014,R19,2014R1902,R1902,R1902,20141902
Sydney,2014,R18,2014R1808,R1808,R1808,20141808
Sydney,2014,R17,2014R1705,R1705,R1705,20141705
Sydney,2014,R16,2014R1608,R1608,R1608,20141608
Sydney,2014,R15,2014R1506,R1506,R1506,20141506
Sydney,2014,R14,2014R1401,R1401,R1401,20141401
Sydney,2014,R13,2014R1303,R1303,R1303,20141303
Sydney,2014,R12,2014R1206,R1206,R1206,20141206
Sydney,2014,R11,2014R1101,R1101,R1101,20141101
Sydney,2014,R9,2014R902,R902,R0902,20140902
Sydney,2014,R8,2014R801,R801,R0801,20140801
Sydney,2014,R7,2014R706,R706,R0706,20140706
Sydney,2014,R6,2014R606,R606,R0606,20140606
Sydney,2014,R5,2014R503,R503,R0503,20140503
Sydney,2014,R4,2014R407,R407,R0407,20140407
Sydney,2014,R3,2014R303,R303,R0303,20140303
Sydney,2014,R2,2014R206,R206,R0206,20140206
Sydney,2014,R1,2014R102,R102,R0102,20140102
Sydney,2013,PF,2013PF02,PF02,R2702,20132702
Sydney,2013,SF,2013SF02,SF02,R2502,20132502
Sydney,2013,QF,2013QF01,QF01,R2401,20132401
Sydney,2013,R23,2013R2301,R2301,R2301,20132301
Sydney,2013,R22,2013R2204,R2204,R2204,20132204
Sydney,2013,R21,2013R2108,R2108,R2108,20132108
Sydney,2013,R20,2013R2005,R2005,R2005,20132005
Sydney,2013,R19,2013R1907,R1907,R1907,20131907
Sydney,2013,R18,2013R1809,R1809,R1809,20131809
Sydney,2013,R17,2013R1709,R1709,R1709,20131709
Sydney,2013,R16,2013R1607,R1607,R1607,20131607
Sydney,2013,R15,2013R1507,R1507,R1507,20131507
Sydney,2013,R14,2013R1402,R1402,R1402,20131402
Sydney,2013,R13,2013R1302,R1302,R1302,20131302
Sydney,2013,R11,2013R1103,R1103,R1103,20131103
Sydney,2013,R10,2013R1004,R1004,R1004,20131004
Sydney,2013,R9,2013R901,R901,R0901,20130901
Sydney,2013,R8,2013R806,R806,R0806,20130806
Sydney,2013,R7,2013R706,R706,R0706,20130706
Sydney,2013,R6,2013R607,R607,R0607,20130607
Sydney,2013,R5,2013R502,R502,R0502,20130502
Sydney,2013,R4,2013R401,R401,R0401,20130401
Sydney,2013,R3,2013R302,R302,R0302,20130302
Sydney,2013,R2,2013R202,R202,R0202,20130202
Sydney,2013,R1,2013R105,R105,R0105,20130105
Sydney,2012,GF,2012GF01,GF01,R2801,20122801
Sydney,2012,PF,2012PF01,PF01,R2701,20122701
Sydney,2012,QF,2012QF02,QF02,R2402,20122402
Sydney,2012,R23,2012R2302,R2302,R2302,20122302
Sydney,2012,R22,2012R2204,R2204,R2204,20122204
Sydney,2012,R21,2012R2108,R2108,R2108,20122108
Sydney,2012,R20,2012R2006,R2006,R2006,20122006
Sydney,2012,R19,2012R1908,R1908,R1908,20121908
Sydney,2012,R18,2012R1806,R1806,R1806,20121806
Sydney,2012,R17,2012R1707,R1707,R1707,20121707
Sydney,2012,R16,2012R1609,R1609,R1609,20121609
Sydney,2012,R15,2012R1504,R1504,R1504,20121504
Sydney,2012,R14,2012R1406,R1406,R1406,20121406
Sydney,2012,R13,2012R1301,R1301,R1301,20121301
Sydney,2012,R11,2012R1104,R1104,R1104,20121104
Sydney,2012,R10,2012R1008,R1008,R1008,20121008
Sydney,2012,R9,2012R904,R904,R0904,20120904
Sydney,2012,R8,2012R804,R804,R0804,20120804
Sydney,2012,R7,2012R704,R704,R0704,20120704
Sydney,2012,R6,2012R605,R605,R0605,20120605
Sydney,2012,R5,2012R507,R507,R0507,20120507
Sydney,2012,R4,2012R408,R408,R0408,20120408
Sydney,2012,R3,2012R303,R303,R0303,20120303
Sydney,2012,R2,2012R203,R203,R0203,20120203
Sydney,2012,R1,2012R101,R101,R0101,20120101
West Coast,2021,R23,2021R2304,R2304,R2304,20212304
West Coast,2021,R22,2021R2209,R2209,R2209,20212209
West Coast,2021,R21,2021R2109,R2109,R2109,20212109
West Coast,2021,R20,2021R2004,R2004,R2004,20212004
West Coast,2021,R19,2021R1904,R1904,R1904,20211904
West Coast,2021,R18,2021R1808,R1808,R1808,20211808
West Coast,2021,R17,2021R1709,R1709,R1709,20211709
West Coast,2021,R16,2021R1607,R1607,R1607,20211607
West Coast,2021,R15,2021R1508,R1508,R1508,20211508
West Coast,2021,R13,2021R1306,R1306,R1306,20211306
West Coast,2021,R12,2021R1205,R1205,R1205,20211205
West Coast,2021,R11,2021R1105,R1105,R1105,20211105
West Coast,2021,R10,2021R1007,R1007,R1007,20211007
West Coast,2021,R9,2021R909,R909,R0909,20210909
West Coast,2021,R8,2021R807,R807,R0807,20210807
West Coast,2021,R7,2021R709,R709,R0709,20210709
West Coast,2021,R6,2021R602,R602,R0602,20210602
West Coast,2021,R5,2021R502,R502,R0502,20210502
West Coast,2021,R4,2021R404,R404,R0404,20210404
West Coast,2021,R3,2021R306,R306,R0306,20210306
West Coast,2021,R2,2021R208,R208,R0208,20210208
West Coast,2021,R1,2021R109,R109,R0109,20210109
West Coast,2020,EF,2020EF02,EF02,R2602,20202602
West Coast,2020,R18,2020R1801,R1801,R1801,20201801
West Coast,2020,R17,2020R1701,R1701,R1701,20201701
West Coast,2020,R16,2020R1604,R1604,R1604,20201604
West Coast,2020,R15,2020R1502,R1502,R1502,20201502
West Coast,2020,R14,2020R1402,R1402,R1402,20201402
West Coast,2020,R13,2020R1308,R1308,R1308,20201308
West Coast,2020,R12,2020R1208,R1208,R1208,20201208
West Coast,2020,R11,2020R1103,R1103,R1103,20201103
West Coast,2020,R9,2020R907,R907,R0907,20200907
West Coast,2020,R8,2020R807,R807,R0807,20200807
West Coast,2020,R7,2020R708,R708,R0708,20200708
West Coast,2020,R6,2020R604,R604,R0604,20200604
West Coast,2020,R5,2020R503,R503,R0503,20200503
West Coast,2020,R4,2020R403,R403,R0403,20200403
West Coast,2020,R3,2020R306,R306,R0306,20200306
West Coast,2020,R2,2020R206,R206,R0206,20200206
West Coast,2020,R1,2020R109,R109,R0109,20200109
West Coast,2019,EF,2019EF01,EF01,R2601,20192601
West Coast,2019,SF,2019SF01,SF01,R2501,20192501
West Coast,2019,R23,2019R2306,R2306,R2306,20192306
West Coast,2019,R22,2019R2207,R2207,R2207,20192207
West Coast,2019,R21,2019R2109,R2109,R2109,20192109
West Coast,2019,R20,2019R2008,R2008,R2008,20192008
West Coast,2019,R19,2019R1904,R1904,R1904,20191904
West Coast,2019,R18,2019R1808,R1808,R1808,20191808
West Coast,2019,R17,2019R1701,R1701,R1701,20191701
West Coast,2019,R16,2019R1606,R1606,R1606,20191606
West Coast,2019,R15,2019R1503,R1503,R1503,20191503
West Coast,2019,R14,2019R1401,R1401,R1401,20191401
West Coast,2019,R12,2019R1205,R1205,R1205,20191205
West Coast,2019,R11,2019R1109,R1109,R1109,20191109
West Coast,2019,R10,2019R1004,R1004,R1004,20191004
West Coast,2019,R9,2019R901,R901,R0901,20190901
West Coast,2019,R8,2019R805,R805,R0805,20190805
West Coast,2019,R7,2019R706,R706,R0706,20190706
West Coast,2019,R6,2019R609,R609,R0609,20190609
West Coast,2019,R5,2019R503,R503,R0503,20190503
West Coast,2019,R4,2019R407,R407,R0407,20190407
West Coast,2019,R3,2019R306,R306,R0306,20190306
West Coast,2019,R2,2019R206,R206,R0206,20190206
West Coast,2019,R1,2019R106,R106,R0106,20190106
West Coast,2018,GF,2018GF01,GF01,R2801,20182801
West Coast,2018,PF,2018PF02,PF02,R2702,20182702
West Coast,2018,QF,2018QF02,QF02,R2402,20182402
West Coast,2018,R23,2018R2307,R2307,R2307,20182307
West Coast,2018,R22,2018R2208,R2208,R2208,20182208
West Coast,2018,R21,2018R2104,R2104,R2104,20182104
West Coast,2018,R20,2018R2009,R2009,R2009,20182009
West Coast,2018,R19,2018R1907,R1907,R1907,20181907
West Coast,2018,R18,2018R1808,R1808,R1808,20181808
West Coast,2018,R17,2018R1707,R1707,R1707,20181707
West Coast,2018,R16,2018R1609,R1609,R1609,20181609
West Coast,2018,R15,2018R1504,R1504,R1504,20181504
West Coast,2018,R14,2018R1401,R1401,R1401,20181401
West Coast,2018,R13,2018R1302,R1302,R1302,20181302
West Coast,2018,R11,2018R1106,R1106,R1106,20181106
West Coast,2018,R10,2018R1006,R1006,R1006,20181006
West Coast,2018,R9,2018R909,R909,R0909,20180909
West Coast,2018,R8,2018R802,R802,R0802,20180802
West Coast,2018,R7,2018R704,R704,R0704,20180704
West Coast,2018,R6,2018R609,R609,R0609,20180609
West Coast,2018,R5,2018R503,R503,R0503,20180503
West Coast,2018,R4,2018R406,R406,R0406,20180406
West Coast,2018,R3,2018R309,R309,R0309,20180309
West Coast,2018,R2,2018R207,R207,R0207,20180207
West Coast,2018,R1,2018R109,R109,R0109,20180109
West Coast,2017,EF,2017EF02,EF02,R2602,20172602
West Coast,2017,SF,2017SF02,SF02,R2502,20172502
West Coast,2017,R23,2017R2309,R2309,R2309,20172309
West Coast,2017,R22,2017R2204,R2204,R2204,20172204
West Coast,2017,R21,2017R2106,R2106,R2106,20172106
West Coast,2017,R20,2017R2007,R2007,R2007,20172007
West Coast,2017,R19,2017R1909,R1909,R1909,20171909
West Coast,2017,R18,2017R1808,R1808,R1808,20171808
West Coast,2017,R17,2017R1709,R1709,R1709,20171709
West Coast,2017,R16,2017R1609,R1609,R1609,20171609
West Coast,2017,R15,2017R1502,R1502,R1502,20171502
West Coast,2017,R14,2017R1406,R1406,R1406,20171406
West Coast,2017,R13,2017R1301,R1301,R1301,20171301
West Coast,2017,R11,2017R1103,R1103,R1103,20171103
West Coast,2017,R10,2017R1009,R1009,R1009,20171009
West Coast,2017,R9,2017R906,R906,R0906,20170906
West Coast,2017,R8,2017R801,R801,R0801,20170801
West Coast,2017,R7,2017R704,R704,R0704,20170704
West Coast,2017,R6,2017R606,R606,R0606,20170606
West Coast,2017,R5,2017R507,R507,R0507,20170507
West Coast,2017,R4,2017R401,R401,R0401,20170401
West Coast,2017,R3,2017R303,R303,R0303,20170303
West Coast,2017,R2,2017R206,R206,R0206,20170206
West Coast,2017,R1,2017R107,R107,R0107,20170107
West Coast,2016,EF,2016EF01,EF01,R2601,20162601
West Coast,2016,R23,2016R2301,R2301,R2301,20162301
West Coast,2016,R22,2016R2201,R2201,R2201,20162201
West Coast,2016,R21,2016R2104,R2104,R2104,20162104
West Coast,2016,R20,2016R2009,R2009,R2009,20162009
West Coast,2016,R19,2016R1904,R1904,R1904,20161904
West Coast,2016,R18,2016R1804,R1804,R1804,20161804
West Coast,2016,R17,2016R1707,R1707,R1707,20161707
West Coast,2016,R16,2016R1608,R1608,R1608,20161608
West Coast,2016,R15,2016R1501,R1501,R1501,20161501
West Coast,2016,R13,2016R1302,R1302,R1302,20161302
West Coast,2016,R12,2016R1205,R1205,R1205,20161205
West Coast,2016,R11,2016R1108,R1108,R1108,20161108
West Coast,2016,R10,2016R1009,R1009,R1009,20161009
West Coast,2016,R9,2016R904,R904,R0904,20160904
West Coast,2016,R8,2016R809,R809,R0809,20160809
West Coast,2016,R7,2016R703,R703,R0703,20160703
West Coast,2016,R6,2016R609,R609,R0609,20160609
West Coast,2016,R5,2016R502,R502,R0502,20160502
West Coast,2016,R4,2016R401,R401,R0401,20160401
West Coast,2016,R3,2016R306,R306,R0306,20160306
West Coast,2016,R2,2016R208,R208,R0208,20160208
West Coast,2016,R1,2016R108,R108,R0108,20160108
West Coast,2015,GF,2015GF01,GF01,R2801,20152801
West Coast,2015,PF,2015PF02,PF02,R2702,20152702
West Coast,2015,QF,2015QF01,QF01,R2401,20152401
West Coast,2015,R23,2015R2307,R2307,R2307,20152307
West Coast,2015,R22,2015R2207,R2207,R2207,20152207
West Coast,2015,R21,2015R2109,R2109,R2109,20152109
West Coast,2015,R20,2015R2009,R2009,R2009,20152009
West Coast,2015,R19,2015R1906,R1906,R1906,20151906
West Coast,2015,R18,2015R1806,R1806,R1806,20151806
West Coast,2015,R17,2015R1709,R1709,R1709,20151709
West Coast,2015,R16,2015R1604,R1604,R1604,20151604
West Coast,2015,R15,2015R1506,R1506,R1506,20151506
West Coast,2015,R14,2015R1406,R1406,R1406,20151406
West Coast,2015,R12,2015R1202,R1202,R1202,20151202
West Coast,2015,R11,2015R1103,R1103,R1103,20151103
West Coast,2015,R10,2015R1007,R1007,R1007,20151007
West Coast,2015,R9,2015R909,R909,R0909,20150909
West Coast,2015,R8,2015R802,R802,R0802,20150802
West Coast,2015,R7,2015R706,R706,R0706,20150706
West Coast,2015,R6,2015R609,R609,R0609,20150609
West Coast,2015,R5,2015R506,R506,R0506,20150506
West Coast,2015,R4,2015R407,R407,R0407,20150407
West Coast,2015,R3,2015R309,R309,R0309,20150309
West Coast,2015,R2,2015R201,R201,R0201,20150201
West Coast,2015,R1,2015R105,R105,R0105,20150105
West Coast,2014,R23,2014R2307,R2307,R2307,20142307
West Coast,2014,R22,2014R2205,R2205,R2205,20142205
West Coast,2014,R21,2014R2104,R2104,R2104,20142104
West Coast,2014,R20,2014R2009,R2009,R2009,20142009
West Coast,2014,R19,2014R1903,R1903,R1903,20141903
West Coast,2014,R18,2014R1806,R1806,R1806,20141806
West Coast,2014,R17,2014R1706,R1706,R1706,20141706
West Coast,2014,R16,2014R1608,R1608,R1608,20141608
West Coast,2014,R15,2014R1504,R1504,R1504,20141504
West Coast,2014,R14,2014R1408,R1408,R1408,20141408
West Coast,2014,R13,2014R1304,R1304,R1304,20141304
West Coast,2014,R12,2014R1202,R1202,R1202,20141202
West Coast,2014,R11,2014R1109,R1109,R1109,20141109
West Coast,2014,R10,2014R1003,R1003,R1003,20141003
West Coast,2014,R8,2014R805,R805,R0805,20140805
West Coast,2014,R7,2014R709,R709,R0709,20140709
West Coast,2014,R6,2014R605,R605,R0605,20140605
West Coast,2014,R5,2014R504,R504,R0504,20140504
West Coast,2014,R4,2014R405,R405,R0405,20140405
West Coast,2014,R3,2014R305,R305,R0305,20140305
West Coast,2014,R2,2014R208,R208,R0208,20140208
West Coast,2014,R1,2014R109,R109,R0109,20140109
West Coast,2013,R23,2013R2306,R2306,R2306,20132306
West Coast,2013,R22,2013R2201,R2201,R2201,20132201
West Coast,2013,R21,2013R2105,R2105,R2105,20132105
West Coast,2013,R20,2013R2007,R2007,R2007,20132007
West Coast,2013,R19,2013R1904,R1904,R1904,20131904
West Coast,2013,R18,2013R1808,R1808,R1808,20131808
West Coast,2013,R17,2013R1709,R1709,R1709,20131709
West Coast,2013,R16,2013R1609,R1609,R1609,20131609
West Coast,2013,R15,2013R1505,R1505,R1505,20131505
West Coast,2013,R14,2013R1401,R1401,R1401,20131401
West Coast,2013,R13,2013R1301,R1301,R1301,20131301
West Coast,2013,R11,2013R1105,R1105,R1105,20131105
West Coast,2013,R10,2013R1009,R1009,R1009,20131009
West Coast,2013,R9,2013R903,R903,R0903,20130903
West Coast,2013,R8,2013R801,R801,R0801,20130801
West Coast,2013,R7,2013R703,R703,R0703,20130703
West Coast,2013,R6,2013R609,R609,R0609,20130609
West Coast,2013,R5,2013R507,R507,R0507,20130507
West Coast,2013,R4,2013R405,R405,R0405,20130405
West Coast,2013,R3,2013R303,R303,R0303,20130303
West Coast,2013,R2,2013R209,R209,R0209,20130209
West Coast,2013,R1,2013R102,R102,R0102,20130102
West Coast,2012,EF,2012EF02,EF02,R2602,20122602
West Coast,2012,SF,2012SF02,SF02,R2502,20122502
West Coast,2012,R23,2012R2301,R2301,R2301,20122301
West Coast,2012,R22,2012R2205,R2205,R2205,20122205
West Coast,2012,R21,2012R2107,R2107,R2107,20122107
West Coast,2012,R20,2012R2001,R2001,R2001,20122001
West Coast,2012,R19,2012R1904,R1904,R1904,20121904
West Coast,2012,R18,2012R1809,R1809,R1809,20121809
West Coast,2012,R17,2012R1703,R1703,R1703,20121703
West Coast,2012,R16,2012R1609,R1609,R1609,20121609
West Coast,2012,R15,2012R1502,R1502,R1502,20121502
West Coast,2012,R14,2012R1404,R1404,R1404,20121404
West Coast,2012,R13,2012R1303,R1303,R1303,20121303
West Coast,2012,R12,2012R1201,R1201,R1201,20121201
West Coast,2012,R10,2012R1007,R1007,R1007,20121007
West Coast,2012,R9,2012R909,R909,R0909,20120909
West Coast,2012,R8,2012R809,R809,R0809,20120809
West Coast,2012,R7,2012R706,R706,R0706,20120706
West Coast,2012,R6,2012R609,R609,R0609,20120609
West Coast,2012,R5,2012R508,R508,R0508,20120508
West Coast,2012,R4,2012R405,R405,R0405,20120405
West Coast,2012,R3,2012R307,R307,R0307,20120307
West Coast,2012,R2,2012R204,R204,R0204,20120204
West Coast,2012,R1,2012R108,R108,R0108,20120108
Western Bulldogs,2021,GF,2021GF01,GF01,R2801,20212801
Western Bulldogs,2021,PF,2021PF02,PF02,R2702,20212702
Western Bulldogs,2021,EF,2021EF02,EF02,R2602,20212602
Western Bulldogs,2021,SF,2021SF02,SF02,R2502,20212502
Western Bulldogs,2021,R23,2021R2301,R2301,R2301,20212301
Western Bulldogs,2021,R22,2021R2202,R2202,R2202,20212202
Western Bulldogs,2021,R21,2021R2107,R2107,R2107,20212107
Western Bulldogs,2021,R20,2021R2002,R2002,R2002,20212002
Western Bulldogs,2021,R19,2021R1905,R1905,R1905,20211905
Western Bulldogs,2021,R18,2021R1804,R1804,R1804,20211804
Western Bulldogs,2021,R17,2021R1707,R1707,R1707,20211707
Western Bulldogs,2021,R16,2021R1609,R1609,R1609,20211609
Western Bulldogs,2021,R15,2021R1508,R1508,R1508,20211508
Western Bulldogs,2021,R14,2021R1401,R1401,R1401,20211401
Western Bulldogs,2021,R12,2021R1206,R1206,R1206,20211206
Western Bulldogs,2021,R11,2021R1101,R1101,R1101,20211101
Western Bulldogs,2021,R10,2021R1005,R1005,R1005,20211005
Western Bulldogs,2021,R9,2021R906,R906,R0906,20210906
Western Bulldogs,2021,R8,2021R808,R808,R0808,20210808
Western Bulldogs,2021,R7,2021R701,R701,R0701,20210701
Western Bulldogs,2021,R6,2021R601,R601,R0601,20210601
Western Bulldogs,2021,R5,2021R503,R503,R0503,20210503
Western Bulldogs,2021,R4,2021R403,R403,R0403,20210403
Western Bulldogs,2021,R3,2021R302,R302,R0302,20210302
Western Bulldogs,2021,R2,2021R208,R208,R0208,20210208
Western Bulldogs,2021,R1,2021R102,R102,R0102,20210102
Western Bulldogs,2020,EF,2020EF01,EF01,R2601,20202601
Western Bulldogs,2020,R18,2020R1808,R1808,R1808,20201808
Western Bulldogs,2020,R17,2020R1707,R1707,R1707,20201707
Western Bulldogs,2020,R16,2020R1604,R1604,R1604,20201604
Western Bulldogs,2020,R14,2020R1403,R1403,R1403,20201403
Western Bulldogs,2020,R13,2020R1302,R1302,R1302,20201302
Western Bulldogs,2020,R12,2020R1206,R1206,R1206,20201206
Western Bulldogs,2020,R11,2020R1102,R1102,R1102,20201102
Western Bulldogs,2020,R10,2020R1001,R1001,R1001,20201001
Western Bulldogs,2020,R9,2020R901,R901,R0901,20200901
Western Bulldogs,2020,R8,2020R801,R801,R0801,20200801
Western Bulldogs,2020,R7,2020R702,R702,R0702,20200702
Western Bulldogs,2020,R6,2020R609,R609,R0609,20200609
Western Bulldogs,2020,R5,2020R505,R505,R0505,20200505
Western Bulldogs,2020,R4,2020R401,R401,R0401,20200401
Western Bulldogs,2020,R3,2020R302,R302,R0302,20200302
Western Bulldogs,2020,R2,2020R209,R209,R0209,20200209
Western Bulldogs,2020,R1,2020R102,R102,R0102,20200102
Western Bulldogs,2019,EF,2019EF02,EF02,R2602,20192602
Western Bulldogs,2019,R23,2019R2307,R2307,R2307,20192307
Western Bulldogs,2019,R22,2019R2208,R2208,R2208,20192208
Western Bulldogs,2019,R21,2019R2105,R2105,R2105,20192105
Western Bulldogs,2019,R20,2019R2009,R2009,R2009,20192009
Western Bulldogs,2019,R19,2019R1907,R1907,R1907,20191907
Western Bulldogs,2019,R18,2019R1809,R1809,R1809,20191809
Western Bulldogs,2019,R17,2019R1708,R1708,R1708,20191708
Western Bulldogs,2019,R16,2019R1605,R1605,R1605,20191605
Western Bulldogs,2019,R15,2019R1506,R1506,R1506,20191506
Western Bulldogs,2019,R14,2019R1406,R1406,R1406,20191406
Western Bulldogs,2019,R13,2019R1305,R1305,R1305,20191305
Western Bulldogs,2019,R11,2019R1109,R1109,R1109,20191109
Western Bulldogs,2019,R10,2019R1003,R1003,R1003,20191003
Western Bulldogs,2019,R9,2019R904,R904,R0904,20190904
Western Bulldogs,2019,R8,2019R803,R803,R0803,20190803
Western Bulldogs,2019,R7,2019R705,R705,R0705,20190705
Western Bulldogs,2019,R6,2019R607,R607,R0607,20190607
Western Bulldogs,2019,R5,2019R507,R507,R0507,20190507
Western Bulldogs,2019,R4,2019R402,R402,R0402,20190402
Western Bulldogs,2019,R3,2019R307,R307,R0307,20190307
Western Bulldogs,2019,R2,2019R208,R208,R0208,20190208
Western Bulldogs,2019,R1,2019R105,R105,R0105,20190105
Western Bulldogs,2018,R23,2018R2303,R2303,R2303,20182303
Western Bulldogs,2018,R22,2018R2207,R2207,R2207,20182207
Western Bulldogs,2018,R21,2018R2107,R2107,R2107,20182107
Western Bulldogs,2018,R20,2018R2006,R2006,R2006,20182006
Western Bulldogs,2018,R19,2018R1908,R1908,R1908,20181908
Western Bulldogs,2018,R18,2018R1808,R1808,R1808,20181808
Western Bulldogs,2018,R17,2018R1704,R1704,R1704,20181704
Western Bulldogs,2018,R16,2018R1605,R1605,R1605,20181605
Western Bulldogs,2018,R15,2018R1502,R1502,R1502,20181502
Western Bulldogs,2018,R14,2018R1405,R1405,R1405,20181405
Western Bulldogs,2018,R13,2018R1301,R1301,R1301,20181301
Western Bulldogs,2018,R11,2018R1102,R1102,R1102,20181102
Western Bulldogs,2018,R10,2018R1001,R1001,R1001,20181001
Western Bulldogs,2018,R9,2018R901,R901,R0901,20180901
Western Bulldogs,2018,R8,2018R806,R806,R0806,20180806
Western Bulldogs,2018,R7,2018R702,R702,R0702,20180702
Western Bulldogs,2018,R6,2018R601,R601,R0601,20180601
Western Bulldogs,2018,R5,2018R505,R505,R0505,20180505
Western Bulldogs,2018,R4,2018R404,R404,R0404,20180404
Western Bulldogs,2018,R3,2018R308,R308,R0308,20180308
Western Bulldogs,2018,R2,2018R207,R207,R0207,20180207
Western Bulldogs,2018,R1,2018R107,R107,R0107,20180107
Western Bulldogs,2017,R23,2017R2301,R2301,R2301,20172301
Western Bulldogs,2017,R22,2017R2202,R2202,R2202,20172202
Western Bulldogs,2017,R21,2017R2101,R2101,R2101,20172101
Western Bulldogs,2017,R20,2017R2004,R2004,R2004,20172004
Western Bulldogs,2017,R19,2017R1907,R1907,R1907,20171907
Western Bulldogs,2017,R18,2017R1804,R1804,R1804,20171804
Western Bulldogs,2017,R17,2017R1708,R1708,R1708,20171708
Western Bulldogs,2017,R16,2017R1601,R1601,R1601,20171601
Western Bulldogs,2017,R15,2017R1502,R1502,R1502,20171502
Western Bulldogs,2017,R14,2017R1405,R1405,R1405,20171405
Western Bulldogs,2017,R13,2017R1306,R1306,R1306,20171306
Western Bulldogs,2017,R12,2017R1201,R1201,R1201,20171201
Western Bulldogs,2017,R10,2017R1003,R1003,R1003,20171003
Western Bulldogs,2017,R9,2017R901,R901,R0901,20170901
Western Bulldogs,2017,R8,2017R801,R801,R0801,20170801
Western Bulldogs,2017,R7,2017R705,R705,R0705,20170705
Western Bulldogs,2017,R6,2017R601,R601,R0601,20170601
Western Bulldogs,2017,R5,2017R502,R502,R0502,20170502
Western Bulldogs,2017,R4,2017R402,R402,R0402,20170402
Western Bulldogs,2017,R3,2017R305,R305,R0305,20170305
Western Bulldogs,2017,R2,2017R202,R202,R0202,20170202
Western Bulldogs,2017,R1,2017R102,R102,R0102,20170102
Western Bulldogs,2016,GF,2016GF01,GF01,R2801,20162801
Western Bulldogs,2016,PF,2016PF02,PF02,R2702,20162702
Western Bulldogs,2016,EF,2016EF01,EF01,R2601,20162601
Western Bulldogs,2016,SF,2016SF01,SF01,R2501,20162501
Western Bulldogs,2016,R23,2016R2309,R2309,R2309,20162309
Western Bulldogs,2016,R22,2016R2209,R2209,R2209,20162209
Western Bulldogs,2016,R21,2016R2101,R2101,R2101,20162101
Western Bulldogs,2016,R20,2016R2005,R2005,R2005,20162005
Western Bulldogs,2016,R19,2016R1901,R1901,R1901,20161901
Western Bulldogs,2016,R18,2016R1806,R1806,R1806,20161806
Western Bulldogs,2016,R17,2016R1705,R1705,R1705,20161705
Western Bulldogs,2016,R16,2016R1605,R1605,R1605,20161605
Western Bulldogs,2016,R15,2016R1504,R1504,R1504,20161504
Western Bulldogs,2016,R13,2016R1304,R1304,R1304,20161304
Western Bulldogs,2016,R12,2016R1202,R1202,R1202,20161202
Western Bulldogs,2016,R11,2016R1108,R1108,R1108,20161108
Western Bulldogs,2016,R10,2016R1008,R1008,R1008,20161008
Western Bulldogs,2016,R9,2016R908,R908,R0908,20160908
Western Bulldogs,2016,R8,2016R808,R808,R0808,20160808
Western Bulldogs,2016,R7,2016R706,R706,R0706,20160706
